value,id
35.666826465648455,2
28.023935080152356,2
21.017951310114267,2
33.11919600381642,2
34.39301123473244,2
19.107228463740242,2
78.339636701335,2
26.113212233778334,2
18.470320848282235,2
50.95260923664065,2
37.57754931202248,2
30.57156554198439,2
19.107228463740242,2
57.95859300667874,2
17.833413232824228,2
18.470320848282235,2
34.39301123473244,2
26.113212233778334,2
19.107228463740242,2
27.38702746469435,2
27.38702746469435,2
26.113212233778334,2
40.12517977385451,2
24.839397002862317,2
19.744136079198253,2
28.660842695610366,2
19.744136079198253,2
14.011967540076178,2
26.75011984923634,2
16.55959800190821,2
25.476304618320324,2
64.32766916125883,2
21.017951310114267,2
27.38702746469435,2
22.92867415648829,2
29.297750311068373,2
35.666826465648455,2
22.291766541030285,2
30.57156554198439,2
12.101244693702155,2
115.28027839789947,2
33.11919600381642,2
456.0258526679338,2
31.2084731574424,2
31.845380772900405,2
40.12517977385451,2
18.470320848282235,2
27.38702746469435,2
26.75011984923634,2
38.214456927480484,2
40.76208738931252,2
22.92867415648829,2
11.464337078244146,2
42.03590262022853,2
29.93465792652638,2
34.39301123473244,2
40.76208738931252,2
54.7740549293887,2
35.02991885019045,2
87.25634331774711,2
25.476304618320324,2
31.2084731574424,2
28.023935080152356,2
40.12517977385451,2
29.93465792652638,2
14.648875155534187,2
23.5655817719463,2
28.660842695610366,2
15.285782770992196,2
15.922690386450203,2
15.922690386450203,2
42.67281023568654,2
19.744136079198253,2
72.60746816221292,2
17.833413232824228,2
24.839397002862317,2
35.02991885019045,2
26.75011984923634,2
25.476304618320324,2
13.37505992461817,2
39.488272158396505,2
31.2084731574424,2
42.03590262022853,2
22.92867415648829,2
47.76807115935061,2
10.827429462786139,2
19.744136079198253,2
26.75011984923634,2
21.017951310114267,2
35.666826465648455,2
24.839397002862317,2
21.017951310114267,2
67.51220723854885,2
19.744136079198253,2
27.38702746469435,2
29.297750311068373,2
17.833413232824228,2
32.48228838835841,2
20.38104369465626,2
39.488272158396505,2
29.93465792652638,2
15.285782770992196,2
36.94064169656447,2
27.38702746469435,2
