value,id
14.052773634303733,2
2.8105547268607465,2
4.215832090291119,2
4.215832090291119,2
2.8105547268607465,2
3.5131934085759333,2
83.61400312410721,2
6.32374813543668,2
7.026386817151867,2
5.621109453721493,2
10.5395802257278,2
4.918470772006306,2
6.32374813543668,2
4.918470772006306,2
3.5131934085759333,2
2.1079160451455596,2
5.621109453721493,2
7.026386817151867,2
3.5131934085759333,2
7.026386817151867,2
11.944857589158172,2
9.134302862297426,2
17.565967042879667,2
11.944857589158172,2
7.026386817151867,2
4.918470772006306,2
4.215832090291119,2
7.026386817151867,2
7.729025498867053,2
6.32374813543668,2
7.729025498867053,2
191.11772142653075,2
9.836941544012612,2
2.1079160451455596,2
7.729025498867053,2
5.621109453721493,2
4.918470772006306,2
6.32374813543668,2
2.1079160451455596,2
2.8105547268607465,2
9.134302862297426,2
6.32374813543668,2
1224.6992222295703,2
2.8105547268607465,2
4.215832090291119,2
7.026386817151867,2
8.431664180582239,2
3.5131934085759333,2
4.215832090291119,2
2.8105547268607465,2
8.431664180582239,2
10.5395802257278,2
4.215832090291119,2
7.729025498867053,2
4.918470772006306,2
2.8105547268607465,2
11.242218907442986,2
12.64749627087336,2
4.918470772006306,2
6.32374813543668,2
8.431664180582239,2
3.5131934085759333,2
7.026386817151867,2
7.026386817151867,2
4.215832090291119,2
9.134302862297426,2
10.5395802257278,2
8.431664180582239,2
4.918470772006306,2
4.918470772006306,2
5.621109453721493,2
9.836941544012612,2
7.729025498867053,2
7.729025498867053,2
2.8105547268607465,2
5.621109453721493,2
7.026386817151867,2
4.215832090291119,2
3.5131934085759333,2
4.215832090291119,2
0.7026386817151866,2
7.026386817151867,2
9.134302862297426,2
7.729025498867053,2
51.292623765208624,2
3.5131934085759333,2
4.918470772006306,2
6.32374813543668,2
4.918470772006306,2
13.350134952588546,2
4.215832090291119,2
4.918470772006306,2
15.458050997734105,2
5.621109453721493,2
9.134302862297426,2
4.918470772006306,2
7.729025498867053,2
8.431664180582239,2
11.242218907442986,2
14.75541231601892,2
3.5131934085759333,2
6.32374813543668,2
8.431664180582239,2
3.5131934085759333,2
9.836941544012612,2
7.729025498867053,2
5.621109453721493,2
9.134302862297426,2
33.02401804061377,2
5.621109453721493,2
5.621109453721493,2
9.134302862297426,2
4.215832090291119,2
4.918470772006306,2
4.215832090291119,2
7.026386817151867,2
5.621109453721493,2
12.64749627087336,2
17.565967042879667,2
10.5395802257278,2
9.134302862297426,2
3.5131934085759333,2
4.918470772006306,2
4.918470772006306,2
5.621109453721493,2
9.836941544012612,2
4.215832090291119,2
4.918470772006306,2
4.215832090291119,2
4.215832090291119,2
4.918470772006306,2
7.026386817151867,2
7.026386817151867,2
4.918470772006306,2
7.026386817151867,2
8.431664180582239,2
9.836941544012612,2
5.621109453721493,2
3.5131934085759333,2
2.8105547268607465,2
3.5131934085759333,2
7.729025498867053,2
7.026386817151867,2
9.836941544012612,2
2.8105547268607465,2
3.437125513084417,1
4.296406891355521,1
1.7185627565422086,1
3.437125513084417,1
8.592813782711042,1
6.01496964789773,1
36.08981788738638,1
6.874251026168834,1
9.452095160982147,1
4.296406891355521,1
8.592813782711042,1
6.01496964789773,1
7.733532404439939,1
6.01496964789773,1
3.437125513084417,1
8.592813782711042,1
5.1556882696266255,1
5.1556882696266255,1
4.296406891355521,1
8.592813782711042,1
12.02993929579546,1
8.592813782711042,1
30.934129617759755,1
11.170657917524355,1
6.874251026168834,1
3.437125513084417,1
8.592813782711042,1
7.733532404439939,1
6.874251026168834,1
11.170657917524355,1
6.01496964789773,1
38.66766202219969,1
9.452095160982147,1
8.592813782711042,1
5.1556882696266255,1
5.1556882696266255,1
6.01496964789773,1
19.7634717002354,1
9.452095160982147,1
12.02993929579546,1
11.170657917524355,1
10.311376539253251,1
618.6825923551951,1
6.01496964789773,1
6.874251026168834,1
15.467064808879877,1
6.01496964789773,1
14.607783430608773,1
4.296406891355521,1
9.452095160982147,1
5.1556882696266255,1
2.5778441348133128,1
9.452095160982147,1
4.296406891355521,1
8.592813782711042,1
8.592813782711042,1
6.01496964789773,1
29.215566861217546,1
6.01496964789773,1
6.01496964789773,1
5.1556882696266255,1
1.7185627565422086,1
15.467064808879877,1
7.733532404439939,1
7.733532404439939,1
7.733532404439939,1
6.01496964789773,1
5.1556882696266255,1
2.5778441348133128,1
6.874251026168834,1
6.874251026168834,1
7.733532404439939,1
6.874251026168834,1
5.1556882696266255,1
4.296406891355521,1
6.01496964789773,1
6.874251026168834,1
5.1556882696266255,1
6.874251026168834,1
5.1556882696266255,1
2.5778441348133128,1
8.592813782711042,1
10.311376539253251,1
6.01496964789773,1
14.607783430608773,1
5.1556882696266255,1
5.1556882696266255,1
10.311376539253251,1
7.733532404439939,1
4.296406891355521,1
11.170657917524355,1
7.733532404439939,1
28.35628548294644,1
8.592813782711042,1
6.874251026168834,1
11.170657917524355,1
5.1556882696266255,1
3.437125513084417,1
2.5778441348133128,1
7.733532404439939,1
0.8592813782711043,1
6.874251026168834,1
7.733532404439939,1
5.1556882696266255,1
6.874251026168834,1
4.296406891355521,1
12.02993929579546,1
18.04490894369319,1
82.49101231402601,1
5.1556882696266255,1
2.5778441348133128,1
9.452095160982147,1
6.874251026168834,1
8.592813782711042,1
6.01496964789773,1
6.01496964789773,1
6.01496964789773,1
11.170657917524355,1
12.02993929579546,1
6.874251026168834,1
2.5778441348133128,1
6.01496964789773,1
2.5778441348133128,1
12.889220674066564,1
6.874251026168834,1
2.5778441348133128,1
1.7185627565422086,1
2.5778441348133128,1
0.8592813782711043,1
6.01496964789773,1
4.296406891355521,1
9.452095160982147,1
14.607783430608773,1
6.874251026168834,1
5.1556882696266255,1
7.733532404439939,1
9.452095160982147,1
4.296406891355521,1
7.733532404439939,1
6.874251026168834,1
6.01496964789773,1
6.874251026168834,1
6.874251026168834,1
14.607783430608773,1
6.01496964789773,1
4.215832090291119,4
3033.2911889644606,4
0.0,4
0.0,4
0.0,4
0.0,4
0.7026386817151866,4
2.1079160451455596,4
0.0,4
0.0,4
2.1079160451455596,4
2.8105547268607465,4
8.431664180582239,4
1.4052773634303732,4
0.0,4
1.4052773634303732,4
