,TCGA-05-4395-01_RNA.bam,TCGA-05-4403_RNA.bam,TCGA-13-0725-01.bam,TCGA-18-4721-01.bam,TCGA-20-1683-01.bam,TCGA-20-1684-01.bam,TCGA-21-5782-01.bam,TCGA-22-4607-01.bam,TCGA-22-5471-01.bam,TCGA-23-1110-01.bam,TCGA-24-2261-01.bam,TCGA-29-2414-01.bam,TCGA-2A-A8W1-01.bam,TCGA-30-1862-01.bam,TCGA-3C-AALK-01.bam,TCGA-43-3920-01_RNA.bam,TCGA-43-5670-01_RNA.bam,TCGA-58-8393-01.bam,TCGA-60-2695-01.bam,TCGA-61-2016-01.bam,TCGA-85-8070-01.bam,TCGA-85-8584-01.bam,TCGA-A2-A259_RNA.bam,TCGA-A6-4105-01.bam,TCGA-AP-A1DK-01.bam,TCGA-AP-A1DV-01.bam,TCGA-AQ-A7U7-01.bam,TCGA-AX-A2HC-01.bam,TCGA-AX-A2HD-01.bam,TCGA-AZ-6605-01.bam,TCGA-B5-A11E-01.bam,TCGA-B5-A3FC-01.bam,TCGA-BG-A0MS-01_RNA.bam,TCGA-BH-A0C1-01.bam,TCGA-BR-8284-01.bam,TCGA-C5-A1M7-01.bam,TCGA-C5-A2M1-01.bam,TCGA-CD-5803-01.bam,TCGA-CD-8527-01.bam,TCGA-CN-A641-01.bam,TCGA-CV-7236-01.bam,TCGA-CV-7425-01.bam,TCGA-D1-A0ZP-01.bam,TCGA-D1-A17B-01.bam,TCGA-D1-A2G6_RNA.bam,TCGA-D7-A6EY-01.bam,TCGA-DK-A1AC-01_RNA.bam,TCGA-DK-A1AD_RNA.bam,TCGA-DK-AA6Q-01.bam,TCGA-DM-A1D4-01.bam,TCGA-DM-A1HB-01.bam,TCGA-DU-A6S8-01.bam,TCGA-EO-A3AU-01.bam,TCGA-EV-5903-01.bam,TCGA-EW-A1PB-01_RNA.bam,TCGA-EX-A69M-01.bam,TCGA-EY-A2OM-01.bam,TCGA-F7-7848-01.bam,TCGA-FG-A713-01.bam,TCGA-FI-A2D0-01.bam,TCGA-G9-6385-01_RNA.bam,TCGA-HC-7232_RNA.bam,TCGA-IR-A3LA_RNA.bam,TCGA-IR-A3LL-01_RNA.bam,TCGA-JW-A5VH-01.bam,TCGA-JW-A5VJ-01.bam,TCGA-KC-A4BR-01.bam,TCGA-KP-A3W0-01.bam,TCGA-LD-A7W5-01.bam,TCGA-SX-A71U-01.bam,TCGA-VP-A87D-01.bam,TCGA-VS-A9V3-01.bam,TCGA-XF-A8HH-01.bam,TCGA-XK-AAIR-01.bam
0,26.29445838815157,2.427641026268008,0.0,56.00738004093885,7.389354707179826,13.276094928160061,95.35643560049554,13.147898483406589,19.86156596924792,5.608539121657917,31.923682302670194,27.258010832743334,1.9586348878160684,17.727181480398656,5.031964704157202,8.591456027506664,9.643685716717513,7.221180904308292,6.342241492860457,5.286247085160739,18.000249219451977,0.0,1.1510027059041668,2.278065461398444,47.4847999288858,6.9015277624454,3.4041659957329156,5.754571542052994,0.0,3.3118702708140324,4.2930173701332714,3.856284604581621,0.0,14.306358938493881,33.658003886606735,3.5661309438264936,1.4086458858520903,3.1030321987601495,57.579033870511076,7.836502978588631,15.21646198907748,14.832823994700203,22.25994046632228,3.4946688905514796,0.0,16.809458010497778,9.820006284857664,30.734816085068854,3.4658510118648618,13.57582030862885,3.280077109218585,4.215925301093233,0.9922975980485416,7.610801995764438,1.1672660029581226,7.668567075809213,0.0,23.317102566761587,2.491776408873747,10.687297922410812,3.725003137965802,0.0,5.362609514809395,1.1871076316726636,10.06487158475164,9.055183938065447,3.826957209226489,2.851066982400452,8.485541996792122,17.032792007298475,12.09022945023942,8.056198019125935,12.395967947148428,0.8976827857247771
1,0.0,0.0,1.2755790376933653,24.892168907083935,4.222488404102758,11.902705797660746,77.01865952347717,4.640434758849384,19.86156596924792,8.412808682486876,28.167954972944287,16.354806499646,2.9379523317241025,9.28566648973263,6.709286272209603,1.4319093379177774,8.438225002127824,16.247657034693656,3.523467496033587,3.9646853138705542,14.143052958140839,6.322344240850149,1.1510027059041668,2.278065461398444,39.57066660740483,17.2538194061135,4.255207494666145,14.386428855132484,6.638291039508254,5.519783784690055,0.0,3.856284604581621,3.965726487442961,2.8612717876987763,26.445574482333864,5.3491964157397405,1.8781945144694538,8.274752530027065,55.75112803335199,13.322055063600672,8.299888357678626,18.54102999337525,9.539974485566692,0.0,18.309765465336227,13.447566408398224,3.682502356821624,2.6725927030494656,10.397553035594585,12.670765621386927,0.8200192773046463,2.1079626505466167,4.961487990242707,4.566481197458662,0.0,1.9171417689523031,3.7805008674706864,27.3372926644791,3.322368545164996,3.562432640803604,0.0,2.4784841139175517,6.703261893511744,1.1871076316726636,8.234894932978614,3.2927941592965264,3.826957209226489,6.652489625601055,2.1213854991980305,12.490714138685547,12.09022945023942,13.426996698543226,13.52287412416192,1.7953655714495542
2,0.0,0.0,1.2755790376933653,22.81782149816027,12.667465212308272,13.276094928160061,79.4636963337463,3.8670289657078207,10.640124626382814,14.021347804144792,28.637420889160026,17.263406860737444,4.896587219540171,11.818120986932438,1.6773215680524007,0.0,0.0,15.34500942165512,4.228160995240304,5.286247085160739,11.571588783933413,1.5805860602125372,0.0,3.417098192097666,43.52773326814532,6.9015277624454,1.7020829978664578,0.0,0.0,2.2079135138760217,8.586034740266543,1.285428201527207,39.657264874429615,4.291907681548165,19.834180861750397,2.3774206292176623,0.46954862861736346,12.412128795040598,46.611598847556586,8.620153276447494,11.758175173378053,10.38297679629014,9.539974485566692,0.0,0.0,19.330876712072445,1.227500785607208,0.0,8.086985694351343,8.14549218517731,3.280077109218585,4.215925301093233,3.9691903921941663,4.566481197458662,0.0,6.709996191333061,3.7805008674706864,33.769596820827125,1.661184272582498,3.562432640803604,0.0,0.0,0.0,0.0,4.574941629432564,3.2927941592965264,7.653914418452978,1.9007113216003013,5.657027997861415,10.219675204379085,11.082710329386135,6.713498349271613,11.269061770134934,3.5907311428991084
3,13.147229194075784,0.8092136754226694,1.2755790376933653,37.3382533606259,9.500598909231204,10.987113043994533,86.79880676455365,5.4138405519909485,19.86156596924792,5.608539121657917,34.74047779996462,20.897808305103222,2.9379523317241025,23.636241973864877,0.8386607840262004,2.863818675835555,6.027303572948446,12.63706658253951,4.932854494447022,6.167288266020862,10.2858566968297,11.06410242148776,29.926070353508337,3.417098192097666,23.7423999644429,3.4507638812227,3.4041659957329156,11.509143084105988,3.319145519754127,1.1039567569380109,8.586034740266543,1.285428201527207,15.862905949771845,4.291907681548165,31.253860751849114,3.5661309438264936,0.9390972572347269,12.412128795040598,38.386022580340715,10.18745387216522,17.983091441637022,11.124617996025151,15.899957475944486,0.0,15.258137887780187,11.766620607348447,40.50752592503786,33.40740878811832,5.776418353108102,11.765710934145003,1.6400385546092926,4.215925301093233,4.961487990242707,4.566481197458662,0.0,2.8757126534284545,7.561001734941373,27.3372926644791,8.305921362912489,3.562432640803604,8.69167398858687,0.0,24.131742816642276,2.3742152633453273,0.9149883258865127,5.762389778768921,8.6106537207596,7.602845286401205,4.242770998396061,10.219675204379085,12.09022945023942,10.74159735883458,6.76143706208096,3.5907311428991084
4,17.255738317224466,0.0,2.5511580753867307,31.115211133854917,8.97278785871836,9.155927536662112,80.68621473888085,6.960652138274077,16.31485776045365,8.412808682486876,30.984750470238716,18.17200722182889,4.896587219540171,10.973969487865835,6.709286272209603,21.478640068766662,112.10784645684109,18.955599873809266,4.228160995240304,9.691452989461355,15.42878504524455,3.1611721204250744,20.718048706275003,2.278065461398444,11.87119998222145,13.8030555248908,8.51041498933229,2.877285771026497,3.319145519754127,1.1039567569380109,0.0,1.285428201527207,15.862905949771845,2.8612717876987763,32.45593231922793,3.5661309438264936,2.8172917717041805,9.309096596280447,51.18136344045429,2.3509508935765893,13.83314726279771,14.091182794965192,19.079948971133383,0.0,48.8260412408966,17.64993091102267,104.33756677661268,142.9837096131464,4.621134682486482,10.86065624690308,2.460057831913939,9.485831927459776,2.9768927941456247,2.283240598729331,14.007192035497471,2.8757126534284545,7.561001734941373,18.49287444950057,5.814144954038743,10.687297922410812,22.350018827794813,54.52665050618614,99.20827602397381,18.99372210676262,3.6599533035460508,4.115992699120658,6.697175116146356,4.751778304000753,2.1213854991980305,9.084155737225853,10.07519120853285,9.398897688980258,6.76143706208096,5.386096714348662
5,12.325527369446048,4.046068377113347,2.5511580753867307,14.520431862465628,7.389354707179826,12.818298551326956,102.6915460313029,2.320217379424692,22.698932536283337,8.412808682486876,28.167954972944287,25.440810110560445,1.9586348878160684,12.66227248599904,2.515982352078601,32.93391477210888,75.94402501915042,9.026476130385365,3.523467496033587,5.286247085160739,10.2858566968297,6.322344240850149,25.322059529891668,2.278065461398444,11.87119998222145,3.4507638812227,5.957290492532602,5.754571542052994,3.319145519754127,4.4158270277520435,8.586034740266543,2.570856403054414,0.0,3.5765897346234703,18.03107351068218,6.537906730348571,1.4086458858520903,13.44647286129398,56.665080951931536,14.889355659318399,15.21646198907748,13.349541595230182,12.719965980755589,0.0,3.0516275775560375,15.968985109972891,132.57008484557846,114.92148623112702,2.310567341243241,11.765710934145003,0.8200192773046463,2.1079626505466167,2.9768927941456247,4.566481197458662,10.505394026623103,1.9171417689523031,0.0,16.884798410413563,1.661184272582498,0.0,18.62501568982901,12.39242056958776,89.82370937305737,16.61950684341729,6.404918281205589,4.939191238944789,7.653914418452978,1.9007113216003013,6.364156497594092,15.897272540145241,12.09022945023942,13.426996698543226,12.395967947148428,8.079145071522994
6,208.71226345595306,48.55282052536017,26.787159791560672,161.79909789604557,72.31011392025972,233.47615218488386,118.58428529805217,32.48304331194569,57.4566729824672,28.042695608289584,120.18327455122896,87.22563466477867,11.75180932689641,162.92123931985432,19.28919803260261,263.471318176871,144.6552857507627,123.66272298627949,54.261399438917245,162.55209786869273,59.143676006770775,25.289376963400596,100.13723541366251,18.224523691187553,15.828266642961934,17.2538194061135,35.743742955195614,112.21414507003338,106.21265663213207,19.871221624884196,77.27431266239888,15.425138418326483,63.45162379908738,85.12283568403859,73.92740139379694,21.396785662958962,93.90972572347269,53.78589144517592,93.22319769511317,25.07680953148362,67.09076422456889,44.498471984100604,76.31979588453353,52.42003335827219,57.980923973564714,73.12114234566535,325.2877081859101,232.5155651653035,48.52191416610806,23.531421868290007,13.940327714178988,14.755738553826317,39.69190392194166,44.903731775010186,44.356108112408656,189.79703512627802,79.39051821688442,73.97149779800228,11.628289908077486,35.62432640803604,63.32505334541863,71.876039303609,343.2070089478013,28.490583160143927,11.894848236524664,14.817573716834369,22.961743255358936,52.26956134400829,21.213854991980305,43.1497397518228,30.22557362559855,46.994488444901286,84.517963276012,28.725849143192868
7,27.93786203741104,2.427641026268008,0.0,37.3382533606259,10.556221010256895,16.938465942824905,97.80147241076466,5.4138405519909485,17.024199402212503,2.8042695608289585,33.332080051317405,14.537605777463112,3.917269775632137,9.28566648973263,1.6773215680524007,15.751002717095552,51.83481072735663,8.123828517346828,5.637547993653739,5.726767675590801,30.8575700904891,3.1611721204250744,6.9060162354250005,0.0,47.4847999288858,6.9015277624454,6.808331991465831,11.509143084105988,0.0,3.3118702708140324,21.465086850666356,2.570856403054414,27.76008541210073,6.437861522322247,24.642467131265647,4.754841258435325,4.225937657556271,9.309096596280447,54.83717511477245,17.24030655289499,15.21646198907748,13.349541595230182,9.539974485566692,3.4946688905514796,0.0,13.447566408398224,98.20006284857664,62.805928521662445,4.621134682486482,15.385929683112698,2.460057831913939,8.431850602186467,2.9768927941456247,0.7610801995764438,7.003596017748736,8.627137960285364,3.7805008674706864,35.37767285991413,2.491776408873747,3.562432640803604,8.69167398858687,27.26332525309307,45.58218087587986,18.99372210676262,9.149883258865128,6.585588318593053,5.740435813839734,6.652489625601055,4.9498994981287385,4.542077868612926,11.082710329386135,16.11239603825187,14.649780301175413,2.693048357174331
8,27.116160212781306,17.802700859298728,1.2755790376933653,56.00738004093885,13.195276262821118,10.529316667161428,107.58161965184114,26.295796966813178,45.397865072566674,5.608539121657917,31.454216386454455,14.537605777463112,4.896587219540171,19.415484478531862,5.031964704157202,5.72763735167111,114.51876788602047,11.734418969500974,7.751628491273892,10.131973579891417,56.572211832563355,3.1611721204250744,12.661029764945834,4.556130922796888,31.656533285923867,0.0,9.361456488265517,5.754571542052994,0.0,1.1039567569380109,0.0,3.856284604581621,27.76008541210073,7.153179469246941,17.430037726992776,5.3491964157397405,0.9390972572347269,17.583849126307513,70.37437473062465,12.53840476574181,6.224916268258969,5.19148839814507,6.3599829903777945,3.4946688905514796,12.20651031022415,12.607093507873335,122.7500785607208,228.5066761107293,2.310567341243241,12.670765621386927,5.740134941132524,3.1619439758199253,4.961487990242707,4.566481197458662,11.672660029581225,5.751425306856909,7.561001734941373,73.97149779800228,7.47532922662124,3.562432640803604,18.62501568982901,50.80892433530981,128.70262835542547,4.748430526690655,2.744964977659538,1.6463970796482632,7.653914418452978,4.751778304000753,4.242770998396061,14.761753072992011,20.1503824170657,8.056198019125935,47.33005943456672,3.5907311428991084
9,37.79828393296788,16.99348718387606,1.2755790376933653,39.41260076954956,8.444976808205515,15.107280435492484,89.24384357482276,6.187246345132513,20.570907611006774,14.021347804144792,40.84353471076922,27.258010832743334,2.9379523317241025,18.57133297946526,3.3546431361048015,10.023365365424443,118.13515002978954,9.9291237434239,5.637547993653739,3.5241647234404927,12.857320871037125,4.7417581806376115,24.171056823987502,2.278065461398444,35.61359994666435,13.8030555248908,4.255207494666145,11.509143084105988,6.638291039508254,2.2079135138760217,4.2930173701332714,2.570856403054414,3.965726487442961,5.722543575397553,48.082862695152485,2.9717757865220777,2.3477431430868174,8.274752530027065,68.54646889346556,14.105705361459535,13.83314726279771,14.832823994700203,9.539974485566692,3.4946688905514796,0.0,18.49040381154756,294.6001885457299,189.75408191651206,3.4658510118648618,13.57582030862885,2.460057831913939,7.377869276913159,3.9691903921941663,2.283240598729331,0.0,2.8757126534284545,11.34150260241206,26.533254644935596,2.491776408873747,3.562432640803604,3.725003137965802,35.9380196518045,182.32872350351943,5.935538158363318,5.489929955319076,6.585588318593053,8.6106537207596,5.702133964800904,3.5356424986633845,11.355194671532317,15.112786812799275,14.769696368397549,14.649780301175413,3.5907311428991084
